sample	unit	lib	platform	fq1	fq2
L24x113	P36454_213.4	 P36454P2   	ILLUMINA	../../RawData/lcNGS_2025/files/P36454/P36454_213/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_213_S217_L004_R1_001.fastq.gz	../../RawData/lcNGS_2025/files/P36454/P36454_213/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_213_S217_L004_R2_001.fastq.gz
L24x113	P36454_213.3	 P36454P2   	ILLUMINA	../../RawData/lcNGS_2025/files/P36454/P36454_213/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_213_S217_L003_R1_001.fastq.gz	../../RawData/lcNGS_2025/files/P36454/P36454_213/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_213_S217_L003_R2_001.fastq.gz
24x1476	P36454_373.4	 P36454P3   	ILLUMINA	../../RawData/lcNGS_2025/files/P36454/P36454_373/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_373_S371_L004_R1_001.fastq.gz	../../RawData/lcNGS_2025/files/P36454/P36454_373/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_373_S371_L004_R2_001.fastq.gz
24x1476	P36454_373.2	 P36454P3   	ILLUMINA	../../RawData/lcNGS_2025/files/P36454/P36454_373/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_373_S371_L002_R1_001.fastq.gz	../../RawData/lcNGS_2025/files/P36454/P36454_373/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_373_S371_L002_R2_001.fastq.gz
24x1476	P36454_373.3	 P36454P3   	ILLUMINA	../../RawData/lcNGS_2025/files/P36454/P36454_373/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_373_S371_L003_R1_001.fastq.gz	../../RawData/lcNGS_2025/files/P36454/P36454_373/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_373_S371_L003_R2_001.fastq.gz
22x308	P36454_145.4	 P36454P1   	ILLUMINA	../../RawData/lcNGS_2025/files/P36454/P36454_145/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_145_S155_L004_R1_001.fastq.gz	../../RawData/lcNGS_2025/files/P36454/P36454_145/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_145_S155_L004_R2_001.fastq.gz
22x308	P36454_145.2	 P36454P1   	ILLUMINA	../../RawData/lcNGS_2025/files/P36454/P36454_145/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_145_S155_L002_R1_001.fastq.gz	../../RawData/lcNGS_2025/files/P36454/P36454_145/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_145_S155_L002_R2_001.fastq.gz
22x308	P36454_145.3	 P36454P1   	ILLUMINA	../../RawData/lcNGS_2025/files/P36454/P36454_145/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_145_S155_L003_R1_001.fastq.gz	../../RawData/lcNGS_2025/files/P36454/P36454_145/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_145_S155_L003_R2_001.fastq.gz
L23x499	P36454_183.3	 P36454P1   	ILLUMINA	../../RawData/lcNGS_2025/files/P36454/P36454_183/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_183_S193_L003_R1_001.fastq.gz	../../RawData/lcNGS_2025/files/P36454/P36454_183/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_183_S193_L003_R2_001.fastq.gz
L23x499	P36454_183.4	 P36454P1   	ILLUMINA	../../RawData/lcNGS_2025/files/P36454/P36454_183/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_183_S193_L004_R1_001.fastq.gz	../../RawData/lcNGS_2025/files/P36454/P36454_183/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_183_S193_L004_R2_001.fastq.gz
L23x499	P36454_183.2	 P36454P1   	ILLUMINA	../../RawData/lcNGS_2025/files/P36454/P36454_183/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_183_S193_L002_R1_001.fastq.gz	../../RawData/lcNGS_2025/files/P36454/P36454_183/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_183_S193_L002_R2_001.fastq.gz
L24x256	P36454_204.3	 P36454P2   	ILLUMINA	../../RawData/lcNGS_2025/files/P36454/P36454_204/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_204_S208_L003_R1_001.fastq.gz	../../RawData/lcNGS_2025/files/P36454/P36454_204/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_204_S208_L003_R2_001.fastq.gz
L24x256	P36454_204.2	 P36454P2   	ILLUMINA	../../RawData/lcNGS_2025/files/P36454/P36454_204/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_204_S208_L002_R1_001.fastq.gz	../../RawData/lcNGS_2025/files/P36454/P36454_204/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_204_S208_L002_R2_001.fastq.gz
L24x256	P36454_204.4	 P36454P2   	ILLUMINA	../../RawData/lcNGS_2025/files/P36454/P36454_204/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_204_S208_L004_R1_001.fastq.gz	../../RawData/lcNGS_2025/files/P36454/P36454_204/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_204_S208_L004_R2_001.fastq.gz
24x1457	P36454_370.3	 P36454P3   	ILLUMINA	../../RawData/lcNGS_2025/files/P36454/P36454_370/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_370_S368_L003_R1_001.fastq.gz	../../RawData/lcNGS_2025/files/P36454/P36454_370/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_370_S368_L003_R2_001.fastq.gz
24x1457	P36454_370.2	 P36454P3   	ILLUMINA	../../RawData/lcNGS_2025/files/P36454/P36454_370/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_370_S368_L002_R1_001.fastq.gz	../../RawData/lcNGS_2025/files/P36454/P36454_370/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_370_S368_L002_R2_001.fastq.gz
24x1457	P36454_370.4	 P36454P3   	ILLUMINA	../../RawData/lcNGS_2025/files/P36454/P36454_370/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_370_S368_L004_R1_001.fastq.gz	../../RawData/lcNGS_2025/files/P36454/P36454_370/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_370_S368_L004_R2_001.fastq.gz
24x1799	P36454_379.3	 P36454P3   	ILLUMINA	../../RawData/lcNGS_2025/files/P36454/P36454_379/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_379_S377_L003_R1_001.fastq.gz	../../RawData/lcNGS_2025/files/P36454/P36454_379/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_379_S377_L003_R2_001.fastq.gz
24x1799	P36454_379.4	 P36454P3   	ILLUMINA	../../RawData/lcNGS_2025/files/P36454/P36454_379/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_379_S377_L004_R1_001.fastq.gz	../../RawData/lcNGS_2025/files/P36454/P36454_379/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_379_S377_L004_R2_001.fastq.gz
24x1799	P36454_379.2	 P36454P3   	ILLUMINA	../../RawData/lcNGS_2025/files/P36454/P36454_379/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_379_S377_L002_R1_001.fastq.gz	../../RawData/lcNGS_2025/files/P36454/P36454_379/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_379_S377_L002_R2_001.fastq.gz
L23x6	P36454_181.4	 P36454P1   	ILLUMINA	../../RawData/lcNGS_2025/files/P36454/P36454_181/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_181_S191_L004_R1_001.fastq.gz	../../RawData/lcNGS_2025/files/P36454/P36454_181/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_181_S191_L004_R2_001.fastq.gz
L23x6	P36454_181.2	 P36454P1   	ILLUMINA	../../RawData/lcNGS_2025/files/P36454/P36454_181/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_181_S191_L002_R1_001.fastq.gz	../../RawData/lcNGS_2025/files/P36454/P36454_181/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_181_S191_L002_R2_001.fastq.gz
L23x6	P36454_181.3	 P36454P1   	ILLUMINA	../../RawData/lcNGS_2025/files/P36454/P36454_181/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_181_S191_L003_R1_001.fastq.gz	../../RawData/lcNGS_2025/files/P36454/P36454_181/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_181_S191_L003_R2_001.fastq.gz
L24x106	P36454_207.2	 P36454P2   	ILLUMINA	../../RawData/lcNGS_2025/files/P36454/P36454_207/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_207_S211_L002_R1_001.fastq.gz	../../RawData/lcNGS_2025/files/P36454/P36454_207/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_207_S211_L002_R2_001.fastq.gz
L24x106	P36454_207.4	 P36454P2   	ILLUMINA	../../RawData/lcNGS_2025/files/P36454/P36454_207/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_207_S211_L004_R1_001.fastq.gz	../../RawData/lcNGS_2025/files/P36454/P36454_207/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_207_S211_L004_R2_001.fastq.gz
L24x106	P36454_207.3	 P36454P2   	ILLUMINA	../../RawData/lcNGS_2025/files/P36454/P36454_207/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_207_S211_L003_R1_001.fastq.gz	../../RawData/lcNGS_2025/files/P36454/P36454_207/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_207_S211_L003_R2_001.fastq.gz
L23x453	P36454_193.2	 P36454P1   	ILLUMINA	../../RawData/lcNGS_2025/files/P36454/P36454_193/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_193_S203_L002_R1_001.fastq.gz	../../RawData/lcNGS_2025/files/P36454/P36454_193/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_193_S203_L002_R2_001.fastq.gz
L23x453	P36454_193.3	 P36454P1   	ILLUMINA	../../RawData/lcNGS_2025/files/P36454/P36454_193/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_193_S203_L003_R1_001.fastq.gz	../../RawData/lcNGS_2025/files/P36454/P36454_193/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_193_S203_L003_R2_001.fastq.gz
L23x453	P36454_193.4	 P36454P1   	ILLUMINA	../../RawData/lcNGS_2025/files/P36454/P36454_193/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_193_S203_L004_R1_001.fastq.gz	../../RawData/lcNGS_2025/files/P36454/P36454_193/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_193_S203_L004_R2_001.fastq.gz
L24x433	P36454_212.2	 P36454P2   	ILLUMINA	../../RawData/lcNGS_2025/files/P36454/P36454_212/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_212_S216_L002_R1_001.fastq.gz	../../RawData/lcNGS_2025/files/P36454/P36454_212/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_212_S216_L002_R2_001.fastq.gz
L24x433	P36454_212.3	 P36454P2   	ILLUMINA	../../RawData/lcNGS_2025/files/P36454/P36454_212/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_212_S216_L003_R1_001.fastq.gz	../../RawData/lcNGS_2025/files/P36454/P36454_212/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_212_S216_L003_R2_001.fastq.gz
L24x433	P36454_212.4	 P36454P2   	ILLUMINA	../../RawData/lcNGS_2025/files/P36454/P36454_212/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_212_S216_L004_R1_001.fastq.gz	../../RawData/lcNGS_2025/files/P36454/P36454_212/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_212_S216_L004_R2_001.fastq.gz
22x307	P36454_144.3	 P36454P1   	ILLUMINA	../../RawData/lcNGS_2025/files/P36454/P36454_144/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_144_S154_L003_R1_001.fastq.gz	../../RawData/lcNGS_2025/files/P36454/P36454_144/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_144_S154_L003_R2_001.fastq.gz
22x307	P36454_144.4	 P36454P1   	ILLUMINA	../../RawData/lcNGS_2025/files/P36454/P36454_144/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_144_S154_L004_R1_001.fastq.gz	../../RawData/lcNGS_2025/files/P36454/P36454_144/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_144_S154_L004_R2_001.fastq.gz
22x307	P36454_144.2	 P36454P1   	ILLUMINA	../../RawData/lcNGS_2025/files/P36454/P36454_144/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_144_S154_L002_R1_001.fastq.gz	../../RawData/lcNGS_2025/files/P36454/P36454_144/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_144_S154_L002_R2_001.fastq.gz
22x309	P36454_146.3	 P36454P1   	ILLUMINA	../../RawData/lcNGS_2025/files/P36454/P36454_146/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_146_S156_L003_R1_001.fastq.gz	../../RawData/lcNGS_2025/files/P36454/P36454_146/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_146_S156_L003_R2_001.fastq.gz
22x309	P36454_146.4	 P36454P1   	ILLUMINA	../../RawData/lcNGS_2025/files/P36454/P36454_146/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_146_S156_L004_R1_001.fastq.gz	../../RawData/lcNGS_2025/files/P36454/P36454_146/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_146_S156_L004_R2_001.fastq.gz
22x309	P36454_146.2	 P36454P1   	ILLUMINA	../../RawData/lcNGS_2025/files/P36454/P36454_146/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_146_S156_L002_R1_001.fastq.gz	../../RawData/lcNGS_2025/files/P36454/P36454_146/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_146_S156_L002_R2_001.fastq.gz
22x310	P36454_147.4	 P36454P1   	ILLUMINA	../../RawData/lcNGS_2025/files/P36454/P36454_147/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_147_S157_L004_R1_001.fastq.gz	../../RawData/lcNGS_2025/files/P36454/P36454_147/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_147_S157_L004_R2_001.fastq.gz
22x310	P36454_147.2	 P36454P1   	ILLUMINA	../../RawData/lcNGS_2025/files/P36454/P36454_147/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_147_S157_L002_R1_001.fastq.gz	../../RawData/lcNGS_2025/files/P36454/P36454_147/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_147_S157_L002_R2_001.fastq.gz
22x310	P36454_147.3	 P36454P1   	ILLUMINA	../../RawData/lcNGS_2025/files/P36454/P36454_147/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_147_S157_L003_R1_001.fastq.gz	../../RawData/lcNGS_2025/files/P36454/P36454_147/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_147_S157_L003_R2_001.fastq.gz
23x1064	P36454_328.3	 P36454P3   	ILLUMINA	../../RawData/lcNGS_2025/files/P36454/P36454_328/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_328_S326_L003_R1_001.fastq.gz	../../RawData/lcNGS_2025/files/P36454/P36454_328/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_328_S326_L003_R2_001.fastq.gz
23x1064	P36454_328.2	 P36454P3   	ILLUMINA	../../RawData/lcNGS_2025/files/P36454/P36454_328/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_328_S326_L002_R1_001.fastq.gz	../../RawData/lcNGS_2025/files/P36454/P36454_328/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_328_S326_L002_R2_001.fastq.gz
23x1064	P36454_328.4	 P36454P3   	ILLUMINA	../../RawData/lcNGS_2025/files/P36454/P36454_328/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_328_S326_L004_R1_001.fastq.gz	../../RawData/lcNGS_2025/files/P36454/P36454_328/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_328_S326_L004_R2_001.fastq.gz
L24x111	P36454_210.2	 P36454P2   	ILLUMINA	../../RawData/lcNGS_2025/files/P36454/P36454_210/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_210_S214_L002_R1_001.fastq.gz	../../RawData/lcNGS_2025/files/P36454/P36454_210/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_210_S214_L002_R2_001.fastq.gz
L24x111	P36454_210.4	 P36454P2   	ILLUMINA	../../RawData/lcNGS_2025/files/P36454/P36454_210/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_210_S214_L004_R1_001.fastq.gz	../../RawData/lcNGS_2025/files/P36454/P36454_210/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_210_S214_L004_R2_001.fastq.gz
L24x111	P36454_210.3	 P36454P2   	ILLUMINA	../../RawData/lcNGS_2025/files/P36454/P36454_210/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_210_S214_L003_R1_001.fastq.gz	../../RawData/lcNGS_2025/files/P36454/P36454_210/02-FASTQ/20250916_LH00202_0275_B233JYLLT4/P36454_210_S214_L003_R2_001.fastq.gz
